survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
HIES 2024-25,District,Balochistan,Rakhshan,Kharan,Demographics,Households (extrapolated),households,pct,24573,24573,100,32
HIES 2024-25,District,Balochistan,Rakhshan,Nushki,Demographics,Households (extrapolated),households,pct,36859,36859,100,48
HIES 2024-25,District,Balochistan,Rakhshan,Washuk,Demographics,Households (extrapolated),households,pct,12286,12286,100,16
HIES 2024-25,District,Balochistan,Sibi,Dera Bugti,Demographics,Households (extrapolated),households,pct,50232,50232,100,80
HIES 2024-25,District,Balochistan,Sibi,Harnai,Demographics,Households (extrapolated),households,pct,10047,10047,100,15
HIES 2024-25,District,Balochistan,Sibi,Kohlu,Demographics,Households (extrapolated),households,pct,10046,10046,100,16
HIES 2024-25,District,Balochistan,Sibi,Sibi,Demographics,Households (extrapolated),households,pct,20093,20093,100,32
HIES 2024-25,District,Balochistan,Sibi,Ziarat,Demographics,Households (extrapolated),households,pct,20093,20093,100,32
HIES 2024-25,District,Balochistan,Zhob,Killa Saifullah,Demographics,Households (extrapolated),households,pct,49448,49448,100,80
HIES 2024-25,District,Balochistan,Zhob,Sherani,Demographics,Households (extrapolated),households,pct,29051,29051,100,47
HIES 2024-25,District,Balochistan,Zhob,Zhob,Demographics,Households (extrapolated),households,pct,39558,39558,100,64
HIES 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Demographics,Households (extrapolated),households,pct,194428,194428,100,116
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Demographics,Households (extrapolated),households,pct,185385,185385,100,115
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Demographics,Households (extrapolated),households,pct,128503,128503,100,60
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Demographics,Households (extrapolated),households,pct,226700,226700,100,187
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Demographics,Households (extrapolated),households,pct,70086,70086,100,64
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Demographics,Households (extrapolated),households,pct,175987,175987,100,97
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Demographics,Households (extrapolated),households,pct,87349,87349,100,43
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Demographics,Households (extrapolated),households,pct,165799,165799,100,98
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Demographics,Households (extrapolated),households,pct,38722,38722,100,97
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Demographics,Households (extrapolated),households,pct,53394,53394,100,56
